log_id,customer_key,log_date,topic,category,description,sentiment,channel,priority,resolution_date,agent_key
8045,12779,2023-04-15,Wärmepumpe,Technisch,Geräuschentwicklung zu hoch,Neutral,Telefon,Hoch,2023-04-15,168
8046,12444,2023-08-27,Smart Meter,Installation,Smart Meter defekt,Negativ,Email,Hoch,2023-09-01,51
8047,2150,2025-01-26,Rechnung,Abrechnung,Abschlag zu hoch,Neutral,Chat,Mittel,2025-02-03,77
8048,18289,2023-11-27,Solar,Technisch,Solaranlage produziert nicht,Negativ,App,Hoch,2023-12-03,14
8049,14567,2025-06-22,Tarif,Vertrag,Kündigung,Positiv,Email,Mittel,2025-06-24,2
8050,8497,2024-12-03,Wallbox,E-Mobility,App-Verbindung unterbrochen,Neutral,Chat,Mittel,2024-12-13,123
8051,18500,2023-02-05,Solar,Technisch,Monitoring nicht verfügbar,Negativ,Telefon,Mittel,2023-02-19,176
8052,9906,2023-10-23,Allgemein,Service,Allgemeine Anfrage,Negativ,Telefon,Mittel,2023-10-29,181
8053,4604,2025-04-16,Allgemein,Service,Kontaktdaten ändern,Positiv,Telefon,Kritisch,2025-04-19,75
8054,4551,2024-05-29,Tarif,Vertrag,Umzug melden,Neutral,App,Niedrig,2024-06-08,178
8055,15088,2023-05-05,Rechnung,Abrechnung,Abschlag anpassen,Neutral,Telefon,Mittel,2023-05-11,66
8056,3139,2025-04-07,Smart Meter,Installation,Smart Meter zeigt keine Daten,Positiv,Chat,Mittel,2025-04-20,178
8057,16441,2023-05-17,Rechnung,Abrechnung,Abschlag anpassen,Neutral,App,Hoch,2023-05-19,18
8058,4186,2024-12-16,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Negativ,App,Mittel,2024-12-21,31
8059,15760,2024-04-02,Solar,Technisch,Monitoring nicht verfügbar,Negativ,Email,Hoch,2024-04-03,198
8060,19270,2024-03-19,Solar,Technisch,Solaranlage produziert nicht,Negativ,Telefon,Mittel,2024-03-28,28
8061,16370,2023-02-10,Solar,Technisch,Einspeisevergütung Frage,Neutral,Chat,Niedrig,2023-02-18,39
8062,5155,2025-04-12,Rechnung,Abrechnung,Abschlag zu hoch,Neutral,App,Mittel,2025-04-21,39
8063,10627,2025-01-29,Wallbox,E-Mobility,Wallbox defekt,Negativ,Email,Mittel,2025-02-12,76
8064,16219,2024-08-05,Allgemein,Service,Lob,Positiv,Email,Niedrig,2024-08-10,32
8065,4902,2024-07-02,Tarif,Vertrag,Ökostrom Umstellung,Neutral,Email,Hoch,2024-07-05,39
8066,9069,2025-01-09,Speicher,Technisch,Batteriespeicher Störung,Negativ,App,Mittel,2025-01-22,179
8067,4734,2023-07-18,Smart Meter,Installation,Smart Meter App funktioniert nicht,Negativ,Email,Mittel,2023-07-29,166
8068,6669,2024-05-19,Smart Meter,Installation,Smart Meter Installation angefragt,Negativ,Telefon,Mittel,2024-05-20,196
8069,18612,2024-04-10,Wallbox,E-Mobility,Wallbox defekt,Negativ,Telefon,Hoch,2024-04-15,31
8070,9351,2023-10-15,Solar,Technisch,Wechselrichter Fehler,Positiv,Email,Niedrig,2023-10-29,174
8071,485,2023-10-24,Wallbox,E-Mobility,Ladekarte Probleme,Neutral,Email,Mittel,2023-10-31,138
8072,5966,2023-12-21,Wallbox,E-Mobility,App-Verbindung unterbrochen,Neutral,Chat,Niedrig,2023-12-30,86
8073,11375,2024-03-15,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Neutral,Chat,Hoch,2024-03-17,115
8074,8612,2025-06-09,Tarif,Vertrag,Vertragsverlängerung,Negativ,Email,Niedrig,2025-06-15,114
8075,17619,2023-06-05,Allgemein,Service,Lob,Positiv,Email,Niedrig,2023-06-09,74
8076,16319,2025-05-23,Smart Meter,Installation,Smart Meter App funktioniert nicht,Negativ,Telefon,Mittel,2025-05-25,37
8077,13877,2024-03-13,Rechnung,Abrechnung,Abschlag zu hoch,Neutral,Chat,Mittel,2024-03-14,29
8078,19570,2025-01-04,Allgemein,Service,Lob,Positiv,Email,Niedrig,2025-01-16,119
8079,5761,2023-06-27,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Negativ,Email,Hoch,2023-07-02,110
8080,19547,2024-06-27,Wärmepumpe,Technisch,Wartung angefragt,Neutral,App,Mittel,2024-07-10,152
8081,8507,2023-10-07,Wärmepumpe,Technisch,Fehlercode E01 angezeigt,Negativ,Chat,Mittel,2023-10-19,107
8082,18345,2025-03-06,Solar,Technisch,Monitoring nicht verfügbar,Negativ,App,Niedrig,2025-03-13,42
8083,2982,2024-06-23,Speicher,Technisch,Batteriespeicher Störung,Negativ,App,Hoch,2024-06-24,26
8084,5209,2023-08-27,Allgemein,Service,Allgemeine Anfrage,Neutral,Chat,Niedrig,2023-08-28,177
8085,11420,2024-01-04,Tarif,Vertrag,Ökostrom Umstellung,Positiv,App,Mittel,2024-01-07,60
8086,15652,2023-09-02,Allgemein,Service,Informationsanfrage,Neutral,App,Mittel,2023-09-04,10
8087,7728,2025-04-13,Wärmepumpe,Technisch,Fehlercode E01 angezeigt,Neutral,Email,Hoch,2025-04-15,145
8088,2019,2024-02-27,Wallbox,E-Mobility,Wallbox defekt,Negativ,Email,Hoch,2024-03-04,114
8089,5271,2024-11-22,Smart Meter,Installation,Smart Meter App funktioniert nicht,Negativ,Email,Hoch,2024-11-23,104
8090,2449,2024-06-23,Allgemein,Service,Lob,Positiv,Email,Niedrig,2024-06-30,171
8091,5972,2025-02-05,Smart Meter,Installation,Smart Meter defekt,Negativ,Telefon,Mittel,2025-02-12,27
8092,6639,2023-08-03,Wallbox,E-Mobility,Wallbox lädt nicht,Negativ,App,Hoch,2023-08-08,149
8093,4934,2025-05-21,Smart Meter,Installation,Smart Meter defekt,Negativ,Chat,Kritisch,2025-05-22,159
8094,18160,2024-12-11,Smart Meter,Installation,Smart Meter zeigt keine Daten,Negativ,App,Hoch,2024-12-15,139
8095,9469,2023-10-14,Wärmepumpe,Technisch,Fehlercode E01 angezeigt,Neutral,Chat,Mittel,2023-10-17,177
8096,5721,2024-05-14,Wallbox,E-Mobility,App-Verbindung unterbrochen,Neutral,App,Mittel,2024-05-21,197
8097,7788,2024-09-25,Wallbox,E-Mobility,Wallbox Installation angefragt,Negativ,Email,Niedrig,2024-10-06,156
8098,17081,2023-02-09,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Neutral,App,Mittel,2023-02-22,36
8099,13549,2024-04-20,Wärmepumpe,Technisch,Wartung angefragt,Neutral,Chat,Niedrig,2024-04-28,32
8100,14070,2024-08-15,Solar,Technisch,Wechselrichter Fehler,Neutral,App,Mittel,2024-08-20,131
8101,9559,2023-07-13,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Positiv,Email,Hoch,2023-07-14,14
8102,11326,2024-07-01,Solar,Technisch,Solaranlage produziert nicht,Negativ,App,Mittel,2024-07-15,52
8103,6538,2023-06-24,Wärmepumpe,Technisch,Wartung angefragt,Neutral,Chat,Hoch,2023-06-25,72
8104,9341,2023-12-28,Rechnung,Abrechnung,Gutschrift angefragt,Neutral,Email,Hoch,2024-01-01,97
8105,9545,2023-01-02,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,App,Niedrig,2023-01-09,119
8106,14375,2024-03-31,Wärmepumpe,Technisch,Fehlercode E01 angezeigt,Neutral,Email,Niedrig,2024-04-06,156
8107,11803,2024-11-15,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Email,Niedrig,2024-11-25,87
8108,1595,2024-04-12,Smart Meter,Installation,Smart Meter Installation angefragt,Neutral,Telefon,Niedrig,2024-04-17,126
8109,1526,2024-12-02,Tarif,Vertrag,Ökostrom Umstellung,Positiv,App,Mittel,2024-12-03,131
8110,15385,2023-10-24,Rechnung,Abrechnung,Zahlungsplan angefragt,Negativ,Chat,Niedrig,2023-10-25,144
8111,12075,2023-04-17,Allgemein,Service,Allgemeine Anfrage,Positiv,Chat,Niedrig,2023-04-22,186
8112,4012,2024-01-31,Solar,Technisch,Monitoring nicht verfügbar,Negativ,App,Mittel,2024-01-31,131
8113,11921,2024-12-31,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Neutral,App,Mittel,2025-01-04,80
8114,14762,2024-04-23,Rechnung,Abrechnung,Gutschrift angefragt,Neutral,Email,Hoch,2024-04-27,94
8115,16361,2023-09-26,Tarif,Vertrag,Umzug melden,Negativ,Email,Mittel,2023-09-28,7
8116,7516,2023-08-06,Smart Meter,Installation,Smart Meter Installation angefragt,Neutral,Email,Niedrig,2023-08-18,70
8117,4816,2023-09-24,Tarif,Vertrag,Kündigung,Positiv,App,Niedrig,2023-09-27,82
8118,17435,2024-05-01,Tarif,Vertrag,Vertragsverlängerung,Neutral,App,Mittel,2024-05-13,84
8119,8235,2025-05-13,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Chat,Niedrig,2025-05-22,156
8120,11044,2025-01-08,Wärmepumpe,Technisch,Geräuschentwicklung zu hoch,Neutral,Email,Mittel,2025-01-19,134
8121,16378,2024-10-08,Wärmepumpe,Technisch,Fehlercode E01 angezeigt,Neutral,Chat,Mittel,2024-10-18,31
8122,18444,2024-09-15,Wärmepumpe,Technisch,Geräuschentwicklung zu hoch,Positiv,Telefon,Mittel,2024-09-25,128
8123,7391,2024-09-12,Speicher,Technisch,Speicher lädt nicht,Negativ,Chat,Kritisch,2024-09-18,151
8124,18912,2025-06-16,Allgemein,Service,Kontaktdaten ändern,Neutral,Email,Niedrig,2025-06-22,76
8125,8865,2023-08-04,Speicher,Technisch,Speicher lädt nicht,Negativ,Chat,Niedrig,2023-08-16,110
8126,8227,2024-11-28,Allgemein,Service,Beschwerde,Negativ,Telefon,Niedrig,2024-12-06,31
8127,9804,2024-12-02,Tarif,Vertrag,Ökostrom Umstellung,Positiv,App,Mittel,2024-12-04,180
8128,4944,2025-02-01,Smart Meter,Installation,Smart Meter zeigt keine Daten,Negativ,Chat,Mittel,2025-02-12,130
8129,19662,2023-11-29,Solar,Technisch,Solaranlage Ertrag niedrig,Positiv,Chat,Mittel,2023-12-04,191
8130,16780,2025-04-19,Rechnung,Abrechnung,Abschlag zu hoch,Neutral,Telefon,Mittel,2025-04-29,112
8131,15350,2023-03-16,Tarif,Vertrag,Tarifwechsel angefragt,Positiv,Telefon,Mittel,2023-03-30,129
8132,19091,2023-03-22,Wallbox,E-Mobility,Ladekarte Probleme,Neutral,Telefon,Hoch,2023-03-22,144
8133,2420,2024-08-07,Rechnung,Abrechnung,Gutschrift angefragt,Neutral,Email,Kritisch,2024-08-09,197
8134,8027,2023-02-15,Wallbox,E-Mobility,App-Verbindung unterbrochen,Positiv,Email,Niedrig,2023-02-19,154
8135,3565,2025-05-13,Solar,Technisch,Wechselrichter Fehler,Neutral,Email,Niedrig,2025-05-16,45
8136,5947,2024-12-29,Rechnung,Abrechnung,Abschlag anpassen,Neutral,Email,Mittel,2024-12-29,29
8137,7844,2023-03-14,Allgemein,Service,Kontaktdaten ändern,Neutral,App,Niedrig,2023-03-25,138
8138,11235,2024-12-14,Speicher,Technisch,Speicher lädt nicht,Negativ,Email,Kritisch,2024-12-19,81
8139,9484,2023-01-12,Wärmepumpe,Technisch,Wärmepumpe läuft nicht,Negativ,Telefon,Mittel,2023-01-16,72
8140,4362,2024-04-19,Tarif,Vertrag,Umzug melden,Positiv,App,Niedrig,2024-04-30,123
8141,13022,2024-06-16,Wallbox,E-Mobility,App-Verbindung unterbrochen,Neutral,Telefon,Niedrig,2024-06-23,13
8142,17286,2024-01-07,Solar,Technisch,Monitoring nicht verfügbar,Negativ,Telefon,Hoch,2024-01-11,25
8143,5084,2025-04-17,Allgemein,Service,Kontaktdaten ändern,Neutral,App,Mittel,2025-04-30,20
8144,14684,2023-09-15,Wärmepumpe,Technisch,Geräuschentwicklung zu hoch,Positiv,App,Hoch,2023-09-17,196
8145,18165,2023-04-13,Wallbox,E-Mobility,Wallbox Installation angefragt,Positiv,Chat,Kritisch,2023-04-14,65
8146,6480,2025-01-31,Solar,Technisch,Solaranlage produziert nicht,Negativ,App,Hoch,2025-02-05,189
8147,4103,2024-11-11,Speicher,Technisch,Batteriespeicher Störung,Negativ,Telefon,Kritisch,2024-11-18,123
8148,11698,2023-04-18,Allgemein,Service,Lob,Positiv,Chat,Niedrig,2023-04-19,189
8149,10408,2023-05-07,Wärmepumpe,Technisch,Fehlercode E01 angezeigt,Negativ,Chat,Niedrig,2023-05-09,93
8150,7998,2023-03-11,Solar,Technisch,Solaranlage Ertrag niedrig,Neutral,App,Mittel,2023-03-11,12
8151,179,2024-11-13,Wallbox,E-Mobility,Wallbox Installation angefragt,Neutral,Email,Niedrig,2024-11-24,29
8152,3392,2024-10-15,Rechnung,Abrechnung,Zahlungsplan angefragt,Positiv,Email,Mittel,2024-10-28,3
8153,19048,2024-10-19,Wallbox,E-Mobility,Wallbox defekt,Negativ,App,Hoch,2024-10-24,123
8154,3997,2023-09-21,Smart Meter,Installation,Smart Meter Installation angefragt,Neutral,Chat,Hoch,2023-09-28,54
8155,15686,2024-10-14,Speicher,Technisch,Speicher lädt nicht,Negativ,Chat,Mittel,2024-10-18,91
8156,10326,2025-04-28,Wallbox,E-Mobility,Ladekarte Probleme,Negativ,Telefon,Niedrig,2025-05-06,53
8157,3062,2023-10-02,Speicher,Technisch,Speicher lädt nicht,Negativ,Email,Kritisch,2023-10-08,144
8158,10716,2023-08-05,Wärmepumpe,Technisch,Wärmepumpe läuft nicht,Negativ,Telefon,Kritisch,2023-08-06,162
8159,14787,2023-10-21,Speicher,Technisch,Batteriespeicher Störung,Negativ,Chat,Hoch,2023-10-25,42
8160,7772,2025-03-31,Speicher,Technisch,Kapazität gesunken,Neutral,App,Hoch,2025-04-02,43
8161,15011,2023-06-25,Tarif,Vertrag,Umzug melden,Neutral,Email,Hoch,2023-06-27,155
8162,18514,2023-05-25,Rechnung,Abrechnung,Gutschrift angefragt,Neutral,Chat,Mittel,2023-05-26,196
8163,9943,2024-10-07,Solar,Technisch,Monitoring nicht verfügbar,Negativ,Chat,Niedrig,2024-10-20,13
8164,11614,2023-05-02,Allgemein,Service,Beschwerde,Negativ,App,Niedrig,2023-05-13,140
8165,19742,2024-10-25,Allgemein,Service,Beschwerde,Negativ,App,Hoch,2024-10-26,91
8166,14670,2023-09-06,Tarif,Vertrag,Tarifwechsel angefragt,Positiv,Telefon,Mittel,2023-09-07,37
8167,5966,2024-12-16,Smart Meter,Installation,Smart Meter defekt,Negativ,App,Niedrig,2024-12-19,165
8168,3823,2025-06-24,Allgemein,Service,Beschwerde,Negativ,Chat,Hoch,2025-07-01,192
8169,5560,2025-01-13,Allgemein,Service,Informationsanfrage,Neutral,Telefon,Mittel,2025-01-19,8
8170,8009,2024-12-18,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Chat,Mittel,2024-12-24,77
8171,14882,2025-03-30,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Telefon,Kritisch,2025-03-30,100
8172,12018,2024-09-08,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Telefon,Hoch,2024-09-08,21
8173,5964,2024-08-04,Solar,Technisch,Einspeisevergütung Frage,Neutral,Telefon,Niedrig,2024-08-08,134
8174,15962,2024-10-31,Rechnung,Abrechnung,Abschlag zu hoch,Neutral,Telefon,Niedrig,2024-11-06,17
8175,18727,2024-05-02,Speicher,Technisch,Kapazität gesunken,Neutral,Telefon,Niedrig,2024-05-10,123
8176,7342,2025-02-19,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Telefon,Hoch,2025-02-24,197
8177,7839,2023-04-19,Solar,Technisch,Solaranlage produziert nicht,Negativ,Email,Mittel,2023-04-27,130
8178,1967,2024-08-25,Smart Meter,Installation,Smart Meter App funktioniert nicht,Negativ,Telefon,Hoch,2024-09-01,13
8179,10129,2023-01-27,Wallbox,E-Mobility,Wallbox defekt,Negativ,Telefon,Kritisch,2023-02-03,25
8180,2545,2023-05-09,Speicher,Technisch,Kapazität gesunken,Neutral,Chat,Mittel,2023-05-12,62
8181,3038,2024-03-29,Speicher,Technisch,Speicher lädt nicht,Negativ,Email,Mittel,2024-03-29,56
8182,17223,2024-05-11,Smart Meter,Installation,Smart Meter App funktioniert nicht,Negativ,Telefon,Kritisch,2024-05-13,37
8183,10712,2023-11-15,Wallbox,E-Mobility,Wallbox defekt,Negativ,Telefon,Mittel,2023-11-23,2
8184,6297,2023-09-16,Tarif,Vertrag,Ökostrom Umstellung,Positiv,App,Niedrig,2023-09-30,197
8185,5419,2025-02-11,Solar,Technisch,Monitoring nicht verfügbar,Negativ,Email,Kritisch,2025-02-11,16
8186,15831,2025-02-13,Rechnung,Abrechnung,Unstimmigkeit in Rechnung,Neutral,Email,Mittel,2025-02-16,181
8187,15960,2024-12-07,Allgemein,Service,Informationsanfrage,Neutral,Email,Hoch,2024-12-07,155
8188,12173,2023-11-27,Rechnung,Abrechnung,Abschlag anpassen,Neutral,Chat,Niedrig,2023-12-07,28
8189,5296,2024-07-06,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Email,Kritisch,2024-07-08,164
8190,6934,2024-12-12,Tarif,Vertrag,Ökostrom Umstellung,Negativ,App,Hoch,2024-12-19,19
8191,19498,2023-01-11,Smart Meter,Installation,Smart Meter zeigt keine Daten,Neutral,Telefon,Niedrig,2023-01-11,88
8192,16786,2023-04-04,Wallbox,E-Mobility,App-Verbindung unterbrochen,Negativ,App,Kritisch,2023-04-09,12
8193,1801,2023-10-31,Allgemein,Service,Kontaktdaten ändern,Neutral,Email,Mittel,2023-11-06,136
8194,11128,2023-10-05,Rechnung,Abrechnung,Rechnungsfrage,Neutral,Chat,Mittel,2023-10-12,48
8195,3552,2024-09-13,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Neutral,App,Mittel,2024-09-22,146
8196,7336,2023-12-30,Tarif,Vertrag,Vertragsverlängerung,Neutral,Telefon,Mittel,2024-01-13,81
8197,13295,2023-05-15,Wallbox,E-Mobility,Wallbox defekt,Negativ,Telefon,Mittel,2023-05-22,150
8198,14643,2023-11-04,Allgemein,Service,Kontaktdaten ändern,Neutral,Chat,Mittel,2023-11-08,80
8199,4558,2023-02-07,Solar,Technisch,Wechselrichter Fehler,Neutral,App,Mittel,2023-02-12,46
8200,8,2024-03-06,Wärmepumpe,Technisch,Fehlercode E01 angezeigt,Neutral,App,Mittel,2024-03-10,183
8201,2398,2025-05-03,Wallbox,E-Mobility,Wallbox defekt,Negativ,Telefon,Hoch,2025-05-06,58
8202,14343,2025-01-01,Allgemein,Service,Kontaktdaten ändern,Neutral,App,Niedrig,2025-01-09,30
8203,8208,2023-10-28,Smart Meter,Installation,Smart Meter Installation angefragt,Neutral,Email,Niedrig,2023-11-03,65
8204,7580,2023-04-24,Speicher,Technisch,Batteriespeicher Störung,Negativ,Email,Kritisch,2023-04-26,67
8205,6698,2023-01-14,Smart Meter,Installation,Smart Meter App funktioniert nicht,Negativ,Chat,Hoch,2023-01-16,116
8206,4110,2025-04-04,Wallbox,E-Mobility,App-Verbindung unterbrochen,Neutral,Email,Mittel,2025-04-09,80
8207,3102,2024-12-24,Wallbox,E-Mobility,Wallbox lädt nicht,Negativ,Chat,Hoch,2024-12-29,28
8208,10667,2025-04-03,Allgemein,Service,Informationsanfrage,Neutral,Chat,Mittel,2025-04-08,85
8209,17377,2023-12-30,Rechnung,Abrechnung,Abschlag zu hoch,Neutral,Telefon,Mittel,2024-01-01,99
8210,15141,2023-02-15,Smart Meter,Installation,Smart Meter zeigt keine Daten,Neutral,App,Niedrig,2023-03-01,33
8211,2108,2024-04-06,Smart Meter,Installation,Smart Meter Ablesung fehlerhaft,Neutral,App,Mittel,2024-04-10,104
8212,16847,2024-11-06,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Email,Hoch,2024-11-11,22
8213,17135,2024-06-02,Allgemein,Service,Beschwerde,Negativ,App,Mittel,2024-06-12,181
8214,8262,2024-09-19,Speicher,Technisch,Batteriespeicher Störung,Negativ,Email,Niedrig,2024-09-21,196
8215,3252,2023-04-14,Speicher,Technisch,Kapazität gesunken,Negativ,Telefon,Niedrig,2023-04-26,20
8216,862,2025-03-20,Allgemein,Service,Informationsanfrage,Negativ,Telefon,Niedrig,2025-03-26,135
8217,16099,2023-10-24,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Telefon,Mittel,2023-10-26,32
8218,4295,2023-03-07,Solar,Technisch,Solaranlage Ertrag niedrig,Neutral,App,Mittel,2023-03-16,57
8219,2499,2023-01-31,Allgemein,Service,Beschwerde,Negativ,Email,Niedrig,2023-02-01,84
8220,14844,2024-05-25,Smart Meter,Installation,Smart Meter App funktioniert nicht,Negativ,Telefon,Kritisch,2024-05-26,69
8221,11205,2023-12-11,Speicher,Technisch,Kapazität gesunken,Neutral,Email,Niedrig,2023-12-14,179
8222,2969,2023-01-07,Smart Meter,Installation,Smart Meter zeigt keine Daten,Neutral,Telefon,Mittel,2023-01-15,144
8223,18717,2023-12-31,Tarif,Vertrag,Kündigung,Positiv,Email,Mittel,2024-01-13,128
8224,19370,2024-08-04,Speicher,Technisch,Kapazität gesunken,Neutral,Telefon,Niedrig,2024-08-08,78
8225,11653,2024-10-24,Tarif,Vertrag,Umzug melden,Negativ,Telefon,Hoch,2024-10-29,150
8226,1912,2025-06-19,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,App,Hoch,2025-06-26,117
8227,18574,2024-01-30,Smart Meter,Installation,Smart Meter App funktioniert nicht,Negativ,Telefon,Hoch,2024-02-04,136
8228,1431,2024-05-30,Solar,Technisch,Monitoring nicht verfügbar,Negativ,App,Hoch,2024-05-31,155
8229,18787,2023-04-08,Allgemein,Service,Kontaktdaten ändern,Negativ,Chat,Mittel,2023-04-14,40
8230,19223,2023-10-16,Rechnung,Abrechnung,Abschlag anpassen,Neutral,Chat,Mittel,2023-10-28,197
8231,18474,2024-08-21,Smart Meter,Installation,Smart Meter zeigt keine Daten,Neutral,Telefon,Mittel,2024-09-02,98
8232,7290,2023-08-06,Tarif,Vertrag,Umzug melden,Negativ,App,Mittel,2023-08-17,10
8233,7255,2025-03-11,Wallbox,E-Mobility,Wallbox Installation angefragt,Negativ,Chat,Niedrig,2025-03-11,160
8234,2251,2024-06-24,Wallbox,E-Mobility,App-Verbindung unterbrochen,Neutral,Telefon,Niedrig,2024-06-27,145
8235,11613,2023-12-22,Speicher,Technisch,Kapazität gesunken,Neutral,App,Niedrig,2023-12-23,200
8236,2118,2023-08-03,Smart Meter,Installation,Smart Meter Installation angefragt,Neutral,Email,Niedrig,2023-08-08,63
8237,12780,2023-06-02,Allgemein,Service,Kontaktdaten ändern,Negativ,Email,Niedrig,2023-06-15,171
8238,7772,2024-10-29,Allgemein,Service,Kontaktdaten ändern,Neutral,Chat,Niedrig,2024-11-08,44
8239,1162,2024-06-03,Wallbox,E-Mobility,Wallbox lädt nicht,Negativ,Email,Niedrig,2024-06-14,175
8240,15140,2024-07-28,Allgemein,Service,Beschwerde,Negativ,Email,Hoch,2024-07-29,22
8241,10524,2023-12-16,Wärmepumpe,Technisch,Wärmepumpe Störung,Negativ,Email,Hoch,2023-12-18,136
8242,15656,2023-02-18,Speicher,Technisch,Batteriespeicher Störung,Negativ,App,Hoch,2023-02-18,58
8243,731,2024-11-27,Tarif,Vertrag,Kündigung,Neutral,Email,Niedrig,2024-12-01,93
8244,9266,2024-11-10,Solar,Technisch,Einspeisevergütung Frage,Neutral,Chat,Kritisch,2024-11-11,64
8245,15109,2025-05-15,Smart Meter,Installation,Smart Meter zeigt keine Daten,Neutral,Email,Mittel,2025-05-28,134
8246,10419,2024-07-20,Solar,Technisch,Wechselrichter Fehler,Neutral,App,Niedrig,2024-07-22,192
8247,4715,2023-10-01,Allgemein,Service,Allgemeine Anfrage,Negativ,Email,Niedrig,2023-10-09,143
8248,17300,2023-08-11,Wallbox,E-Mobility,Wallbox defekt,Negativ,App,Hoch,2023-08-17,186
8249,17154,2024-05-25,Wallbox,E-Mobility,Wallbox defekt,Negativ,Telefon,Mittel,2024-05-31,15
8250,7329,2023-05-12,Solar,Technisch,Einspeisevergütung Frage,Neutral,Chat,Mittel,2023-05-14,76
8251,16382,2025-02-01,Solar,Technisch,Monitoring nicht verfügbar,Negativ,Telefon,Kritisch,2025-02-08,71
8252,2863,2023-04-12,Solar,Technisch,Monitoring nicht verfügbar,Negativ,App,Mittel,2023-04-21,133
8253,15314,2023-10-29,Smart Meter,Installation,Smart Meter Installation angefragt,Neutral,App,Niedrig,2023-11-08,157
8254,19052,2023-07-27,Wallbox,E-Mobility,Wallbox lädt nicht,Negativ,Chat,Hoch,2023-07-30,134
8255,3402,2025-05-01,Rechnung,Abrechnung,Rechnungsfrage,Neutral,Chat,Mittel,2025-05-09,33
8256,16712,2023-08-04,Tarif,Vertrag,Tarifwechsel angefragt,Neutral,Chat,Mittel,2023-08-09,43
8257,13373,2025-02-05,Rechnung,Abrechnung,Rechnungsfrage,Negativ,App,Hoch,2025-02-12,80
8258,13252,2025-06-28,Wärmepumpe,Technisch,Effizienz zu niedrig,Neutral,Chat,Mittel,2025-07-07,73
8259,1245,2023-02-26,Speicher,Technisch,Kapazität gesunken,Neutral,Chat,Mittel,2023-02-26,41
8260,3875,2024-11-28,Allgemein,Service,Lob,Positiv,Email,Niedrig,2024-12-06,1
8261,8686,2025-04-15,Solar,Technisch,Wechselrichter Fehler,Negativ,Email,Hoch,2025-04-15,78
8262,179,2025-03-30,Smart Meter,Installation,Smart Meter Installation angefragt,Neutral,Chat,Hoch,2025-04-06,132
8263,8668,2023-05-09,Allgemein,Service,Kontaktdaten ändern,Positiv,Telefon,Mittel,2023-05-13,43
8264,13732,2025-02-10,Rechnung,Abrechnung,Rechnungsfrage,Neutral,App,Niedrig,2025-02-12,155
8265,15071,2023-08-21,Tarif,Vertrag,Ökostrom Umstellung,Negativ,Telefon,Mittel,2023-08-26,63
8266,12348,2023-11-01,Rechnung,Abrechnung,Zahlungsplan angefragt,Neutral,Email,Niedrig,2023-11-02,58
